order_id,account_id,bank_to,account_to,category,amount
33213,2577,QR,745589,household,334.7
33415,2716,QR,36398339,household,98.9
33788,2964,QR,96140092,household,230.6
41828,8377,QR,50940710,household,117.2
29403,2,QR,13943797,household,726.6
29653,166,QR,26919090,household,304.4
30165,505,QR,6899768,household,1.8
30767,931,QR,69328868,household,99.8
31902,1706,QR,67938715,household,205.8
32266,1959,QR,89473181,household,16.7
32655,2215,QR,36252600,household,234.8
32866,2351,QR,91637825,household,917.3
30677,872,QR,4002279,household,276.2
30751,921,QR,13826614,household,124
31050,1130,QR,6974792,household,224.1
33261,2617,QR,48354953,household,16.6
34970,3777,QR,6119949,household,103.9
34990,3789,QR,43976020,household,1124.4
35118,3877,QR,32653641,household,371.1
43611,9591,QR,26528680,household,414.6
45902,11096,QR,41980844,household,666.1
31388,1349,QR,14006042,household,229.2
31451,1391,QR,42852616,household,305.3
32513,2124,QR,46953344,household,520.7
33680,2891,QR,1952332,household,461.4
34057,3141,QR,83041977,household,990.5
30254,577,QR,92529356,household,512
31431,1378,QR,81520026,household,295.3
33320,2655,QR,637197,household,290
33626,2850,QR,60242688,household,203.8
34039,3126,QR,39072895,household,399.2
34199,3237,QR,85631554,household,909.5
35473,4127,QR,34589725,household,1110.5
29915,345,QR,68522327,household,881.9
31047,1128,QR,14786029,household,207
31775,1615,QR,27684122,household,312.4
32248,1947,QR,53213423,household,344.8
32441,2070,QR,36406797,household,809.2
32948,2408,QR,14278769,household,301.7
33683,2893,QR,48678463,household,150.3
34221,3250,QR,95726948,household,188
34894,3731,QR,48735064,household,197.4
44413,10134,QR,69918125,household,953.5
29694,193,QR,21547550,household,711
29835,288,QR,97550320,household,20.7
31852,1670,QR,66763526,household,131.2
32549,2148,QR,41176962,household,230.1
34634,3551,QR,9448177,household,176.9
42991,9167,QR,15502429,household,495
29641,156,QR,93965810,household,203
31996,1775,QR,25300705,household,234.3
32524,2133,QR,57979929,household,214.3
32556,2152,QR,56643396,household,319.1
33563,2814,QR,14418357,household,262.7
34227,3254,QR,69699191,household,511.9
34645,3557,QR,45131135,household,226.2
34906,3741,QR,55627053,household,422.8
31647,1525,QR,24106085,household,162.5
32924,2388,QR,54345786,household,232.8
33242,2602,QR,62890523,household,133.2
34202,3239,QR,42712515,household,883.8
34653,3565,QR,59281444,household,49.2
35094,3863,QR,88157391,household,850.4
36231,4660,QR,85892647,household,212.1
39152,6592,QR,16516280,household,1075.5
40410,7454,QR,96140414,household,230.6
31276,1279,QR,61846792,household,358.7
31802,1638,QR,57185012,household,974.9
33189,2555,QR,57132226,household,546.4
33768,2949,QR,82074588,household,126.8
34529,3468,QR,38282466,household,390.7
29664,174,QR,73784321,household,213.9
29805,270,QR,95370232,household,546.2
31686,1556,QR,42585212,household,183.7
32071,1823,QR,10427672,household,234.7
32600,2177,QR,5411524,household,316.8
32886,2366,QR,30780631,household,126.1
30407,684,QR,66230869,household,193.6
30596,821,QR,37818032,household,143.6
43684,9640,QR,35819530,household,1059.7
30953,1064,QR,99262660,household,291.8
32126,1861,QR,9564370,household,157.4
32207,1916,QR,71571534,household,426.9
33736,2931,QR,47281336,household,288.4
33779,2955,QR,2700269,household,338.6
35031,3818,QR,35474443,household,359.6
36531,4852,QR,23212576,household,479.4
30082,450,QR,70611452,household,240.4
31178,1215,QR,60905134,household,250.8
32036,1801,QR,49547737,household,416.7
34135,3196,QR,20193255,household,238.9
34880,3719,QR,49360007,household,319.7
40170,7240,QR,38210588,household,913.6
30027,408,QR,62073033,household,504.2
30423,692,QR,82628667,household,436.6
31253,1265,QR,2120972,household,187
31648,1526,QR,69354104,household,443.3
32667,2226,QR,54863834,household,4
33046,2474,QR,31394452,household,12.1
33827,2987,QR,71831965,household,556.9
35285,3998,QR,26202184,household,236.4
30435,703,QR,41043675,household,230.6
34341,3338,QR,71534847,household,753.1
35957,4467,QR,66281664,household,455.6
29845,293,QR,11480212,household,163.6
30717,896,QR,9933358,household,322
32754,2280,QR,5897534,household,684.1
33255,2610,QR,8855772,household,184.2
29803,269,QR,7832789,household,45.6
31355,1329,QR,69419830,household,336.8
32269,1961,QR,5029577,household,229.3
33756,2942,QR,93897425,household,245.1
42796,9037,QR,79376786,household,341.6
30834,984,QR,37694537,household,591.1
31362,1335,QR,86276912,household,536.7
31925,1724,QR,97682117,household,160.4
32444,2072,QR,48987203,household,674.6
32946,2406,QR,54419815,household,318.6
33033,2468,QR,32765186,household,209.4
33907,3043,QR,90735184,household,276.8
29634,151,QR,2754378,household,41.1
29746,228,QR,78199761,household,194.6
31837,1659,QR,20080882,household,280.6
32503,2119,QR,40626055,household,568.8
33103,2502,QR,18609726,household,388.5
33440,2733,QR,12963968,household,78
36346,4727,QR,30821961,household,358
30611,831,QR,94460784,household,229.1
31887,1696,QR,41205018,household,215.9
31898,1702,QR,43392902,household,468.9
33693,2902,QR,5844581,household,82.5
34165,3216,QR,76364105,household,271.2
34276,3292,QR,24686056,household,317
34282,3294,QR,51399004,household,636.9
34482,3432,QR,78206079,household,273.4
34510,3458,QR,59860581,household,115.3
34550,3478,QR,47389072,household,490.6
38027,5817,QR,90788304,household,310.5
32280,1969,QR,67560100,household,540.3
33769,2950,QR,59668195,household,865.3
35080,3854,QR,36950737,household,129
37848,5698,QR,64414620,household,1012
30318,629,QR,91464036,household,120.7
30843,992,QR,63584351,household,323.1
32287,1975,QR,25971132,household,262.5
33422,2721,QR,69068598,household,154.4
35216,3944,QR,78422194,household,116.5
29528,81,QR,18026441,household,176.5
30313,625,QR,50207537,household,1145.7
30404,682,QR,39035719,household,147.7
33463,2746,QR,11944139,household,240.4
34656,3566,QR,38624727,household,29.4
34799,3654,QR,71955466,household,694.6
29703,198,QR,64557379,household,216.6
30235,560,QR,17489135,household,568.3
30348,651,QR,14427155,household,265.2
30575,806,QR,33725094,household,229.8
30664,865,QR,38805490,household,40.9
30803,959,QR,1625001,household,218
33871,3017,QR,89721834,household,301.9
32315,1995,QR,94729518,household,294.4
33403,2707,QR,17847508,household,303.2
33774,2952,QR,47959893,household,75
35070,3847,QR,36324137,ins_paymt,88.3
34891,3727,QR,60296291,ins_paymt,103
35435,4099,QR,6660080,ins_paymt,129.8
35475,4127,QR,28738975,ins_paymt,6.9
43468,9491,QR,50093847,ins_paymt,87.2
29633,148,QR,85938459,ins_paymt,173.6
29670,176,QR,11736327,ins_paymt,9.7
34791,3648,QR,19181388,ins_paymt,1.7
35262,3978,QR,18854892,ins_paymt,199.7
29948,366,QR,29283583,ins_paymt,83.6
33116,2510,QR,50671142,ins_paymt,90.4
36620,4907,QR,82890259,ins_paymt,32.5
35881,4415,QR,19646489,ins_paymt,7.7
30727,902,QR,46706521,ins_paymt,172.6
30494,749,QR,72902929,ins_paymt,5.1
34633,3550,QR,33730071,ins_paymt,256.4
31810,1641,QR,14463842,ins_paymt,42.3
29582,107,QR,80934089,ins_paymt,95.9
33392,2700,QR,52413690,ins_paymt,112.3
33772,2951,QR,71099632,ins_paymt,46.2
36959,5133,QR,97651743,ins_paymt,391.3
40086,7184,QR,43513906,ins_paymt,69.1
35505,4150,QR,82856064,ins_paymt,7.5
30248,572,QR,5563730,ins_paymt,34.9
31654,1529,QR,57476818,ins_paymt,7.7
43915,9790,QR,93822401,ins_paymt,248.8
30071,443,QR,69234090,ins_paymt,6.7
33305,2646,QR,99920969,ins_paymt,30
30701,883,QR,20838284,ins_paymt,45.5
33152,2535,QR,5892384,ins_paymt,15.3
31230,1249,QR,4520500,ins_paymt,136.1
31638,1515,QR,23320967,ins_paymt,290.7
34909,3743,QR,71234905,ins_paymt,75.7
32131,1863,QR,11498463,ins_paymt,20.1
33457,2743,QR,20341313,ins_paymt,187
30308,622,QR,46919482,ins_paymt,256.8
34639,3552,QR,57125264,ins_paymt,60.2
30116,473,QR,76250731,ins_paymt,7.5
33935,3059,QR,52040380,ins_paymt,52.9
37216,5290,QR,95391487,ins_paymt,133.6
31417,1367,QR,58902168,ins_paymt,71.7
31726,1577,QR,87333589,ins_paymt,29
46193,11271,QR,24716264,loan_payt,187.03
30880,1011,QR,9464615,loan_payt,340.05
41416,8092,QR,98730998,loan_payt,93.5
43294,9377,QR,64104062,loan_payt,416.4
34710,3608,QR,97533720,loan_payt,448.6
36042,4527,QR,12378204,loan_payt,215.6
43357,9422,QR,97387158,loan_payt,718.25
45418,10774,QR,93903570,loan_payt,706.6
34437,3403,QR,57706224,loan_payt,199.5
35874,4413,QR,63660216,loan_payt,461
39151,6592,QR,62818646,loan_payt,651.06999999999994
43737,9673,QR,70481157,loan_payt,245.01999999999998
30578,808,QR,95864551,loan_payt,449.2
45347,10728,QR,3507805,loan_payt,322.15
31977,1762,QR,76073628,loan_payt,689.3
37462,5445,QR,10110479,loan_payt,218.6
40635,7594,QR,61969953,loan_payt,271.8
45873,11069,QR,55347859,loan_payt,248.2
38708,6273,QR,34498596,loan_payt,363.95
45978,11141,QR,68096905,loan_payt,374.46999999999997
36749,4995,QR,68653625,loan_payt,358.3
40349,7418,QR,14132368,loan_payt,252.32
42813,9052,QR,10905218,loan_payt,299.93
43945,9814,QR,6911552,loan_payt,801.37
37251,5313,QR,80564933,loan_payt,501.12
38520,6148,QR,40286940,loan_payt,249
40412,7454,QR,90570520,loan_payt,131.9
32427,2062,QR,97387158,loan_payt,718.25
45221,10650,QR,49945110,loan_payt,408.8
31732,1583,QR,49376446,loan_payt,809.42
40524,7523,QR,92478555,loan_payt,801.3
36230,4660,QR,35342312,loan_payt,445.6
45612,10911,QR,35383486,loan_payt,364.7
34289,3299,QR,50097662,loan_payt,467.6
35494,4144,QR,13202494,loan_payt,591.56999999999994
41333,8038,QR,85338079,loan_payt,149.4
32581,2167,QR,38404792,loan_payt,709.4
29451,37,QR,71644407,loan_payt,530.75
29455,38,QR,79067885,loan_payt,230.68
35568,4190,QR,57476657,loan_payt,676.3
32104,1843,QR,70984434,loan_payt,293.87
31651,1528,QR,58779168,loan_payt,398.1
43694,9646,QR,71861016,loan_payt,581.35
44247,10019,QR,87297737,loan_payt,541.5
38341,6040,QR,12242263,loan_payt,48.9
29423,19,QR,14132368,loan_payt,252.32
32157,1886,QR,56325697,loan_payt,451.27
33719,2918,QR,30644363,loan_payt,799.72
40381,7437,QR,79067885,loan_payt,230.68
32047,1808,QR,39164525,loan_payt,803.31999999999994
37748,5628,QR,30017256,loan_payt,375.7
32853,2345,QR,31917315,loan_payt,332.82
41512,8158,QR,37226617,loan_payt,663.06999999999994
41652,8260,QR,25747537,loan_payt,623.92
34597,3512,QR,92828630,loan_payt,206.3
38982,6472,QR,3375345,loan_payt,359.7
34188,3229,QR,63988697,loan_payt,325.21999999999997
41827,8377,QR,64508902,loan_payt,695.08
45800,11027,QR,81596547,loan_payt,200.42000000000002
29516,72,ST,8297068, ,228.6
32015,1790,ST,2797884, ,193.5
34942,3757,ST,43094796, ,122.9
43119,9263,ST,63701718, ,6.2
30373,666,ST,70089435, ,228.2
30895,1020,ST,49670916, ,10.5
31386,1348,ST,8676511, ,1.7
29577,104,ST,8965999, ,146.4
30950,1059,ST,66466748, ,191.4
34790,3648,ST,57323801, ,64
32563,2155,ST,23068177, ,153.4
33049,2475,ST,76343703, ,80.4
33159,2541,ST,76871382, ,223.8
33454,2742,ST,59019696, ,487.8
29490,59,ST,65394794, ,619
29931,358,ST,65233623, ,143.4
29933,358,ST,94047659, ,7.3
31056,1134,ST,64548426, ,600.7
33425,2721,ST,69458347, ,7.3
42613,8919,ST,41956782, ,267
44854,10411,ST,47737151, ,773.2
30054,434,ST,31071788, ,163.7
34121,3185,ST,46145159, ,204.1
41113,7894,ST,49265408, ,270.5
41882,8405,ST,21518677, ,409.5
29672,178,ST,1946038, ,50.5
33182,2550,ST,71683752, ,4.9
33300,2645,ST,91531282, ,101
30068,442,ST,98938321, ,206.8
35423,4091,ST,12956852, ,18.5
32847,2341,ST,97825383, ,46.4
30149,494,ST,62039023, ,20.7
34048,3133,ST,98308729, ,632.7
30531,775,ST,6988245, ,243.9
32819,2322,ST,14182174, ,161.2
33070,2484,ST,72945260, ,139
33551,2809,ST,59529948, ,633.9
33999,3097,ST,70961040, ,211.9
40567,7546,ST,87915062, ,19.8
29985,385,ST,91164779, ,3.1
30671,867,ST,12128901, ,282
32949,2408,ST,51844030, ,5.3
39989,7133,ST,56658023, ,5.6
30674,868,ST,2121645, ,311.9
32578,2166,ST,84241741, ,99.1
33118,2511,ST,88212847, ,305.9
34627,3546,ST,36442333, ,479.5
29646,160,ST,8854127, ,555.2
35155,3902,ST,77708458, ,541.9
32075,1825,ST,42349684, ,268.8
33098,2499,ST,97045737, ,193.3
33860,3007,ST,61215889, ,99.7
34692,3593,ST,40100878, ,98.6
30648,856,ST,69347637, ,57.1
32290,1975,ST,13919747, ,76.5
33170,2545,ST,28254646, ,67.1
34127,3191,ST,47511076, ,360.6
31416,1367,ST,41883254, ,19.3
31924,1723,ST,47622954, ,0.8
29796,261,ST,63415229, ,37.1
33220,2582,ST,12887466, ,174.8
34528,3467,ST,92155229, ,0.5
44298,10049,ST,95437645, ,128.1
35888,4418,ST,36693310, ,18.6
42944,9138,ST,63407915, ,266.6
33001,2441,ST,57518833, ,49
33057,2479,ST,56431281, ,76.5
31453,1392,ST,15265077, ,421.6
31673,1544,ST,7747644, ,18.9
34798,3653,ST,80628025, ,120.8
34807,3659,ST,8070820, ,95.5
31915,1716,ST,972009, ,103.2
32130,1863,ST,28247505, ,109.6
32621,2190,ST,90605234, ,149
34969,3776,ST,93457734, ,226.1
30684,874,ST,22497678, ,702.5
33818,2982,ST,51036828, ,2.3
34201,3238,ST,45814847, ,79.3
34176,3222,ST,34597045, ,85.9
31413,1366,ST,24074399, ,31
34793,3649,ST,17516535, ,0.4
32490,2107,ST,32207316, ,66.3
34619,3537,ST,5785829, ,2.7
35877,4414,ST,35362416, ,350.9
31689,1558,ST,33069950, ,289.9
33952,3071,ST,5976218, ,426.8
31240,1256,ST,69528400, ,545
33520,2779,ST,87464, ,0.5
34036,3124,ST,56739848, ,81.1
42789,9034,ST,92149078, ,62.1
29475,48,ST,2071685, ,102.9
32573,2163,ST,64506924, ,279.1
33491,2764,ST,93326770, ,238.2
35206,3936,ST,98634075, ,12.7
29936,361,ST,59163767, ,138.8
30632,848,ST,72638684, ,159
31375,1342,ST,45400208, ,101.1
32649,2209,ST,68777465, ,141.8
33679,2890,ST,74552196, ,299.2
33694,2902,ST,44056862, ,546.5
31966,1758,ST,56174659, ,35.5
31662,1534,ST,36498439, ,215.5
32823,2325,ST,46773761, ,215.5
35890,4418,ST,76446610, ,143.5
29949,366,ST,68747752, ,318.8
31480,1405,ST,63219690, ,15.8
32421,2058,ST,17455786, ,13.1
29938,362,ST,91743081, ,29.2
34774,3637,ST,57452273, ,21.9
40977,7815,ST,1738054, ,26.8
44325,10063,ST,68336278, ,132.6
34890,3727,ST,36931669, ,83.6
32028,1797,ST,92369353, ,401.5
33654,2872,ST,89302223, ,405.9
33681,2891,ST,74825072, ,492.8
40429,7465,ST,28778660,leasing,106.05999999999999
29533,84,ST,33353132,leasing,170.9
32019,1793,ST,32010120,leasing,134.5
31896,1701,ST,90327703,leasing,442.53000000000003
33173,2546,ST,27307683,leasing,489.65
34911,3743,ST,40573942,leasing,88.5
33439,2732,ST,11633754,leasing,156.49
30870,1005,ST,26423788,leasing,330.2
29595,116,ST,16828024,leasing,92.7
30099,465,ST,3081554,leasing,127.85
29808,273,ST,77701490,leasing,132.01
42392,8759,ST,60727876,leasing,156.20999999999998
35317,4026,ST,76516663,leasing,262.04
33094,2497,ST,83746605,leasing,187.1
34470,3424,ST,26565379,leasing,137.9
35922,4438,ST,41293668,leasing,65.8
30421,690,ST,45288330,leasing,174.9
33077,2487,ST,90879106,leasing,155.7
40465,7487,ST,72582745,leasing,227.99
29817,277,ST,67316442,leasing,268.23
29789,257,ST,61510014,leasing,381.66999999999996
32663,2222,ST,93425368,leasing,410.38
30077,447,ST,99847948,leasing,55.4
34989,3787,ST,13449669,leasing,195.3
29524,77,ST,28454154,leasing,170.9
32659,2219,ST,13571501,leasing,410.38
33748,2938,ST,98826944,leasing,365.83000000000004
35829,4386,ST,24428779,leasing,159
35891,4418,ST,73401069,leasing,88.1
33409,2711,ST,19293779,leasing,87.1
34680,3584,ST,47541791,leasing,338.27
29598,119,ST,21662587,household,825.2
31456,1394,ST,14472324,household,64.6
31820,1646,ST,80997341,household,652.1
35279,3992,ST,15884882,household,673.8
30569,801,ST,28209829,household,256.5
30658,861,ST,19577122,household,910.5
32053,1811,ST,37117743,household,420.6
33021,2459,ST,65574568,household,197.1
39995,7136,ST,35699868,household,108
29918,349,ST,83005469,household,466
31259,1268,ST,70287799,household,222
31640,1517,ST,15521866,household,260.1
32835,2334,ST,92322378,household,1070.7
32862,2349,ST,98776816,household,199.2
37741,5622,ST,24175644,household,632.7
43358,9422,ST,30643040,household,10.7
44071,9897,ST,84057002,household,150.7
29534,84,ST,18454540,household,1245.2
30281,601,ST,62110066,household,223
31012,1101,ST,64489167,household,755.3
31147,1197,ST,79359864,household,258.2
31380,1345,ST,37129354,household,329.4
34113,3179,ST,29653591,household,255.6
29541,88,ST,72993069,household,226.8
30988,1092,ST,40163117,household,566.4
32228,1933,ST,49145901,household,380.4
32420,2058,ST,74001115,household,256.4
32734,2268,ST,1695228,household,574.2
33721,2919,ST,15447330,household,733.1
35247,3970,ST,15046972,household,895.7
39689,6950,ST,88771885,household,856.1
40430,7465,ST,29852605,household,139.1
32509,2121,ST,58488207,household,262.5
34104,3172,ST,38317006,household,189.9
40816,7713,ST,45360702,household,841.8
31091,1161,ST,53418099,household,394.7
32996,2439,ST,16428494,household,209.6
33901,3040,ST,27743059,household,220.2
34144,3202,ST,94148736,household,161.3
40072,7180,ST,71244883,household,808.9
31873,1685,ST,17528325,household,796.8
32672,2228,ST,68287300,household,462.5
32873,2354,ST,23677683,household,907.1
33236,2595,ST,2264398,household,348.1
33552,2810,ST,38680678,household,39.2
34381,3364,ST,86091345,household,549.1
42625,8926,ST,35869842,household,391.2
31473,1403,ST,50271129,household,912
33109,2507,ST,59955376,household,455.6
29542,90,ST,68375611,household,277.4
30360,658,ST,92509448,household,270.3
31054,1133,ST,40755695,household,89.5
31634,1514,ST,47490662,household,154.7
33080,2490,ST,36983788,household,352.6
29962,372,ST,65089881,household,778.5
30161,502,ST,27518320,household,249.8
30567,800,ST,70286303,household,220.3
33447,2736,ST,28956604,household,460.4
34559,3483,ST,56916624,household,217.3
37317,5358,ST,89332604,household,919.1
30627,844,ST,37441408,household,164
31679,1550,ST,90144109,household,470.8
31780,1620,ST,23482644,household,193.1
31794,1631,ST,78712355,household,274.3
33082,2491,ST,7648384,household,0.1
34250,3270,ST,24160874,household,780.6
29416,11,ST,38470870,household,213.2
31457,1395,ST,54942530,household,343.2
31521,1437,ST,58229595,household,175.3
31808,1641,ST,5037063,household,753.2
33288,2640,ST,20136499,household,887.2
33546,2802,ST,44960343,household,241.2
35064,3842,ST,627255,household,277.6
35297,4010,ST,6746900,household,594.8
30336,639,ST,77312248,household,204.6
31484,1407,ST,30396717,household,1488.2
33753,2940,ST,12957185,household,715.6
34664,3571,ST,3029764,household,322.4
29856,302,ST,12600803,household,323.6
29940,364,ST,39232927,household,222.1
30430,697,ST,77658992,household,637.2
33458,2744,ST,49756062,household,1438.4
31027,1116,ST,41694200,household,808.6
31384,1347,ST,98295950,household,206.6
33223,2584,ST,98448490,household,58.2
34688,3590,ST,36574792,household,893.9
35181,3918,ST,11387104,household,486.5
35280,3993,ST,54010170,household,761.6
29749,230,ST,66906124,household,561.5
30255,578,ST,9104431,household,548.4
32810,2319,ST,46060675,household,951
33210,2575,ST,15963220,household,40.7
33382,2695,ST,45832115,household,392.3
33428,2724,ST,4672384,household,639.9
34958,3767,ST,48275125,household,88.1
29600,120,ST,36501592,household,396.5
29882,322,ST,4537106,household,655
30652,858,ST,28566694,household,545.6
34273,3289,ST,95194470,household,341.9
34573,3492,ST,20670485,household,448.5
44851,10411,ST,41324371,household,302
31553,1458,ST,80573415,household,325.9
31622,1507,ST,156510,household,661.9
34065,3147,ST,93076461,household,772.9
